,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
76,18.376577,0.602453,-0.606197,-0.69514,1.84039,-7.769058
77,11.725198,-13.779863,-1.117311,-0.862933,3.020264,-9.883776
78,-2.770517,-19.978266,4.822478,2.197282,-2.570154,-4.55703
79,-12.851477,-11.840003,5.75415,-1.763153,-0.729764,-0.335585
80,-12.082811,-8.179528,0.820193,-1.499479,0.641873,2.612768
81,4.637031,-14.874316,-4.370811,2.460956,-0.743081,5.547805
82,16.248041,-10.406904,-3.829068,2.785888,-1.616667,9.068784
83,14.972124,8.45029,-6.107721,3.568919,-1.384954,6.13641
84,12.782948,14.746841,-6.789846,0.897557,-0.111862,0.455437
85,14.156454,10.371875,-5.212993,-2.530204,1.273092,-5.174933
86,13.061649,-12.283276,-2.948029,-2.687343,3.568919,-10.762689
87,1.870894,-19.545107,1.342188,-0.436793,-0.90821,-5.289458
88,-13.126123,-15.232924,2.843375,-1.472845,-0.452773,-0.527348
89,-12.09161,-11.573404,0.665219,1.078666,-0.862933,2.761917
90,7.55908,-12.937815,-5.697938,4.136218,-1.352993,7.7078
91,16.320559,-7.899349,-6.114813,2.759254,-0.966804,8.413594
92,10.825933,12.122758,-4.959335,-0.820319,-0.934844,2.514224
93,9.880846,13.214571,-0.784982,-0.375536,-0.724437,-1.803103
94,14.304153,2.494569,-4.019039,-2.849809,3.140116,-6.3335
95,7.833264,-13.177158,0.058207,0.135832,2.594125,-7.345582
96,-6.4065,-16.541258,2.297507,0.149149,-0.545991,-3.531632
97,-14.138376,-7.481679,3.088278,-0.535338,-0.436793,1.182537
98,-7.391796,-12.298756,-1.373897,-0.162466,-0.753734,3.275948
99,15.626068,-10.701664,-1.489454,3.235998,-1.406261,7.547998
