,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
56,-0.364953,-0.387516,0.062714,0.042614,-0.069248,-0.43413
57,-0.149975,-0.801042,0.095932,-0.340912,0.037287,0.095881
58,-0.149975,-0.801042,0.095932,-0.340912,0.037287,0.095881
59,-0.203161,-0.48512,-0.028119,-0.189099,0.063921,0.269001
60,-0.172483,0.225582,-0.110309,0.071911,0.069248,0.319605
61,-0.180939,0.710621,-0.196812,0.111862,0.045277,0.22106
62,-0.294824,0.850833,-0.233528,-0.010653,0.010653,0.055931
63,-0.286231,0.606512,-0.181606,0.037287,-0.045277,-0.135832
64,-0.078565,-0.102076,0.038819,-0.079901,-0.055931,-0.25302
65,-0.295958,-0.2438,0.025155,-0.234377,-0.02397,-0.082565
66,-0.30704,-0.418382,0.21278,-0.03196,-0.039951,-0.114525
67,-0.072618,-0.362516,0.283481,0.058594,-0.002663,0.002663
68,-0.146652,-0.016962,0.180203,0.090555,0.047941,0.114525
69,-0.184213,0.250568,-0.080145,0.077238,0.095881,0.135832
70,-0.204614,0.381852,-0.337526,0.055931,0.071911,0.087891
71,-0.186114,0.567483,-0.303626,-0.013317,-0.002663,0.061258
72,-0.327408,0.377388,-0.243918,-0.063921,-0.071911,-0.02397
73,-0.250123,0.196582,0.061508,0.0,-0.109198,-0.186436
74,-0.142749,-0.130066,0.193597,-0.058594,-0.079901,-0.146486
75,-0.142749,-0.130066,0.193597,-0.058594,-0.079901,-0.146486
76,-0.14593,-0.252654,0.239426,-0.010653,0.074574,-0.018644
77,-0.193493,-0.043963,-0.056285,0.00799,0.114525,0.079901
78,-0.193493,-0.043963,-0.056285,0.00799,0.114525,0.079901
79,-0.217268,0.343034,-0.28509,0.010653,0.01598,0.117188
80,-0.217268,0.343034,-0.28509,0.010653,0.01598,0.117188
81,-0.252472,0.472032,-0.204985,0.021307,-0.050604,0.050604
82,-0.249965,0.356288,0.003892,0.002663,-0.077238,-0.079901
83,-0.281507,-0.127172,0.07577,0.013317,-0.01598,-0.146486
84,-0.281507,-0.127172,0.07577,0.013317,-0.01598,-0.146486
85,-0.21859,-0.330595,0.151466,0.109198,0.010653,-0.122515
86,-0.186403,-0.232882,0.092255,0.178446,0.042614,-0.02397
87,-0.193159,-0.071521,-0.048561,0.090555,0.053267,0.085228
88,-0.205721,0.11632,-0.148706,0.111862,0.055931,0.111862
89,-0.172755,0.013183,-0.381505,1.488825,0.071911,-0.127842
90,-0.098203,1.216656,0.216615,0.607249,-0.111862,0.0
91,-0.321908,-0.000296,-0.283135,-0.817655,0.00799,0.090555
92,-0.179424,0.093235,-0.05662,-0.058594,-0.03196,-0.087891
93,-0.27354,0.091303,0.076372,-0.055931,-0.026634,-0.114525
94,-0.247902,-0.246401,0.19916,0.00799,-0.045277,-0.130505
95,-0.015828,-0.390737,0.19453,-0.159802,0.005327,-0.00799
96,-0.241701,-0.462142,0.139095,0.00799,0.026634,0.106535
97,-0.294824,0.216479,0.02843,0.255684,0.111862,0.143822
98,-0.238427,0.328636,-0.371993,0.026634,0.114525,0.138495
99,-0.236918,0.537231,-0.496802,0.053267,0.029297,0.085228
