,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
69,-1.499739,0.951035,-1.84168,0.865596,-0.300961,0.370209
70,-1.922562,1.702151,-2.16082,0.335585,0.005327,-0.471417
71,-1.347565,-1.492512,-4.108322,0.926854,-1.174547,-0.258347
72,1.325902,-3.46034,-4.943515,0.122515,-1.480835,1.025398
73,0.251431,-4.023946,-2.625471,1.36631,-1.270429,0.4581
74,0.251431,-4.023946,-2.625471,1.36631,-1.270429,0.4581
75,4.10769,2.077969,-2.307556,5.816806,-0.69514,4.7701
76,4.10769,2.077969,-2.307556,5.816806,-0.69514,4.7701
77,3.270422,-2.969665,-0.748767,2.287837,-0.093218,3.872544
78,-3.978425,-2.648246,1.551708,2.322461,0.394179,2.809858
79,-2.068148,-0.039936,-1.08446,2.767244,-0.303624,4.778091
80,9.097653,2.146863,-4.159033,1.811093,0.231713,3.595553
81,3.558437,-6.277846,-1.333647,0.593932,0.476744,3.129463
82,1.95508,5.901938,-1.944911,2.852472,0.527348,4.71417
83,10.257607,9.832666,-7.043038,0.724437,0.793685,1.928282
84,25.174408,3.95486,-20.832016,-9.32713,-1.086656,-19.565134
85,20.161015,-12.372107,3.805867,-4.54105,-2.165322,1.13726
86,-2.568313,-0.252136,7.031204,4.602308,-1.102636,1.318369
87,0.65488,-1.66601,5.559029,2.96167,-1.337013,1.054696
88,-0.813526,0.232584,5.243601,-3.502335,0.210406,0.090555
89,-0.563636,-0.580272,2.869099,-0.556645,0.101208,-1.068012
90,-2.579798,-1.341981,1.636674,-2.697996,0.620566,-0.724437
91,-2.579798,-1.341981,1.636674,-2.697996,0.620566,-0.724437
92,-2.0283,-5.880747,1.253834,-1.001428,0.218397,-0.404833
93,0.558956,-3.58934,-0.932842,0.593932,-0.167792,0.117188
94,3.878525,-4.006235,-2.999965,0.538001,-1.552746,-0.282318
95,0.644979,-7.254929,-1.321633,0.708457,-2.514224,0.721774
96,3.540639,-5.886849,-3.497949,0.002663,-3.82194,2.085421
97,11.749453,-1.847987,1.932888,2.47161,-5.081715,1.779133
98,1.14465,13.558,3.23139,2.820512,-4.724823,-0.058594
99,17.64946,5.7017,2.6635,-0.522021,-3.64083,-13.335506
