,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
75,-0.342918,0.710279,0.032026,0.037287,-0.045277,-0.106535
76,-0.307717,0.263486,0.058212,-0.047941,-0.03196,-0.22905
77,-0.288853,-0.004845,0.102983,-0.029297,-0.02397,-0.258347
78,-0.206991,-0.461535,0.152822,-0.021307,0.010653,-0.210406
79,-0.317809,-0.444313,0.11508,-0.034624,0.047941,0.0
80,-0.380047,-0.351846,-0.029222,0.0,0.053267,0.103872
81,-0.315195,-0.147521,-0.073237,0.063921,0.055931,0.162466
82,-0.356792,0.220674,-0.084682,0.077238,0.0,0.210406
83,-0.319121,0.567315,-0.065975,0.039951,0.002663,0.186436
84,-0.26593,0.676642,-0.031103,0.034624,-0.039951,0.03196
85,-0.136431,0.478225,0.024887,0.042614,-0.039951,-0.103872
86,-0.186955,0.167015,0.006447,-0.018644,-0.01598,-0.149149
87,-0.264595,-0.079429,0.027814,-0.03196,0.00799,-0.165129
88,-0.253146,-0.293329,0.017837,-0.053267,0.002663,-0.114525
89,-0.279518,-0.303092,0.000751,0.002663,0.013317,-0.013317
90,-0.209648,-0.257912,-0.019029,0.013317,0.005327,0.058594
91,-0.226917,0.095899,-0.032673,0.021307,0.0,0.143822
92,-0.351601,0.410316,-0.023984,0.037287,-0.005327,0.122515
93,-0.318476,0.478979,-0.045427,-0.018644,0.0,0.039951
94,-0.287704,0.344518,0.055352,-0.01598,-0.00799,-0.039951
95,-0.287704,0.344518,0.055352,-0.01598,-0.00799,-0.039951
96,-0.323383,-0.098593,0.063051,-0.018644,-0.010653,-0.135832
97,-0.323383,-0.098593,0.063051,-0.018644,-0.010653,-0.135832
98,-0.333625,-0.215987,-0.000848,-0.00799,0.01598,0.034624
99,-0.333625,-0.215987,-0.000848,-0.00799,0.01598,0.034624
