,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
44,2.101795,-2.257006,-1.316715,0.359555,-0.548655,1.299726
45,1.758136,-0.266238,-0.566781,0.814992,-0.93218,1.779133
46,3.153907,0.486634,-0.327042,1.158567,-1.1053,2.00552
47,2.060095,3.737613,-0.613073,0.921527,-0.098545,1.707222
48,0.72772,3.525385,-0.58871,-0.181109,-0.263674,1.281082
49,-0.076147,4.457582,0.417127,-0.125179,-0.002663,0.173119
50,1.583157,3.770271,0.822506,-0.210406,0.226387,-0.719111
51,2.577814,1.66557,-0.103371,-1.086656,0.737754,-1.79245
52,0.740922,-0.692683,-0.05013,-0.524684,0.511368,-1.803103
53,0.906388,-2.51391,0.407472,-0.356892,0.532675,-1.8324
54,0.253741,-3.762088,0.004532,-0.69514,0.553982,-1.507469
55,-1.319845,-4.551601,-0.586136,-0.716447,0.343575,-0.711121
56,-1.562182,-4.696669,-0.639571,0.250357,0.114525,-0.21307
57,1.819822,-3.24173,-1.278688,0.039951,-0.274327,0.748408
58,2.577533,-0.646047,-1.287085,0.767051,-0.45011,1.491489
59,3.131031,0.614101,-0.635649,0.977458,-1.009418,1.904311
60,1.733356,1.903778,-0.537735,1.057359,-0.956151,1.962906
61,0.825212,3.30445,-0.396627,1.150577,-0.130505,1.371637
62,-0.31215,3.04663,-0.270546,-0.25302,-0.103872,0.868259
63,0.304028,3.727571,0.458925,0.085228,0.202416,0.103872
64,1.648845,2.836396,0.513223,-0.468754,0.415486,-1.006755
65,0.532511,1.151805,0.349746,-0.743081,0.407496,-1.217161
66,0.678975,-0.159723,0.355582,-0.721774,0.538001,-1.419578
67,0.110463,-1.947168,-0.2925,-0.956151,0.585942,-1.262439
68,-0.264171,-2.389591,-0.225198,-0.463427,0.364882,-1.177211
69,-1.013273,-3.100176,-0.598498,-0.484734,0.20508,-0.577952
70,-1.4262,-3.436752,-0.912484,-0.356892,-0.133169,-0.090555
71,0.304938,-3.089129,-0.876226,0.282318,-0.394179,0.279654
72,0.304938,-3.089129,-0.876226,0.282318,-0.394179,0.279654
73,1.438794,-0.551751,-1.023031,0.9162,-1.054696,1.696568
74,2.124128,0.984538,-0.930407,1.5634,-0.67916,1.805767
75,1.75627,2.580138,-0.707415,0.767051,-0.45011,1.853707
76,1.75627,2.580138,-0.707415,0.767051,-0.45011,1.853707
77,0.263365,4.126727,0.084064,-0.487397,-0.223723,1.225151
78,0.0364,4.004431,0.55055,0.039951,-0.034624,-0.162466
79,0.666453,3.619474,0.783932,0.479407,0.127842,-1.379627
80,3.59112,1.860169,0.481036,-0.127842,0.591269,-2.279847
81,2.892943,-1.016396,-0.374511,-2.341105,0.950824,-1.763153
82,0.026414,-1.682167,-1.320377,-1.526112,1.518122,-0.972131
83,-0.426314,-2.51789,-1.977263,-1.147914,0.894893,-0.921527
84,-1.378357,-3.346403,-1.809654,-0.322268,0.455437,-0.615239
85,-1.627442,-3.303786,-1.555141,0.175783,-0.22905,0.087891
86,-0.76108,-2.933942,-0.939138,0.745744,-0.764388,0.484734
87,1.542991,-1.705386,-0.763255,0.93218,-0.940171,0.934844
88,0.413103,0.304735,-0.564476,0.783032,-1.203844,1.688578
89,2.488811,0.998835,-0.982877,1.741846,-1.009418,1.534103
90,1.815252,2.480966,-0.905818,1.182537,-0.727101,1.667271
91,0.939402,3.704319,-0.63509,0.375536,-0.444783,1.251785
92,0.585056,4.589706,0.070412,-0.447447,-0.218397,0.609912
93,0.611873,3.717167,0.440593,-0.269001,0.03196,-0.593932
94,1.417432,2.258811,0.939189,-0.066584,0.380862,-1.906975
95,2.419921,0.215186,0.251052,-0.348902,0.601922,-2.381055
96,2.594112,-2.379448,0.092206,-0.580615,0.780368,-2.279847
97,-0.202274,-3.376169,-0.977995,-0.788358,0.980121,-1.408924
98,-0.202274,-3.376169,-0.977995,-0.788358,0.980121,-1.408924
99,-0.968219,-4.849326,-1.453264,-0.601922,0.239704,0.338248
