,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
83,1.114078,-12.304148,-2.442724,2.202609,-1.257112,4.122901
84,14.096396,-10.58553,-4.120994,3.37183,-1.819084,5.614389
85,8.231966,7.211417,-3.863548,-0.282318,-1.022735,3.331879
86,7.363194,12.156841,-1.569723,-0.753734,-0.215733,0.729764
87,11.914184,6.235247,-2.835214,0.727101,0.775041,-3.808623
88,15.148499,-10.404298,-0.642285,-2.253213,1.691242,-6.722353
89,-3.820424,-11.959169,2.932595,0.095881,-1.147914,-4.021693
90,-15.04648,-5.990423,3.528408,-2.413016,0.69514,-1.371637
91,-12.927677,-5.393558,0.741288,-0.751071,0.103872,1.14525
92,11.275699,-11.90012,-2.157332,3.590226,-0.716447,4.599644
93,12.940866,-2.367498,-4.636701,1.376964,0.684487,5.097695
94,9.103465,6.955311,-6.104516,0.0,-0.010653,3.37982
95,7.052093,11.111779,-3.803361,-0.170456,0.090555,0.759061
96,9.021995,3.405194,-2.31732,0.471417,1.368974,-4.445169
97,3.552242,-12.276318,-4.569549,-2.378392,3.156097,-4.778091
98,-6.654377,-8.576643,-3.473584,-2.849809,2.897749,-2.897749
99,-13.677135,-6.305249,-0.51722,-2.916393,3.038908,-0.234377
