,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
58,5.377193,-10.76917,-3.041972,2.191956,-2.343768,6.181688
59,12.608711,-4.56702,-5.506703,2.567491,-1.454202,6.416064
60,8.9354,11.57115,-4.077759,0.604586,0.042614,0.822982
61,8.544794,11.292494,-2.899994,-2.50357,0.43413,-2.367738
62,9.52527,-2.3152,-1.925328,-0.812329,3.012274,-5.004477
63,4.563314,-12.727171,-0.971707,-1.989539,2.2905,-5.824796
64,-13.377131,-11.205008,0.246361,-0.628556,0.242367,-1.531439
65,-10.246027,-4.886158,-1.114973,0.569962,-0.934844,2.319798
66,2.034367,-9.811202,-3.424986,1.262439,-2.042807,5.055081
67,2.034367,-9.811202,-3.424986,1.262439,-2.042807,5.055081
68,12.087966,-4.835707,-4.33324,2.389045,-2.048133,4.964527
69,9.38371,9.294879,-3.217035,-0.087891,-0.503377,1.454202
70,9.142379,11.093921,-1.662579,-2.205272,0.644536,-1.82441
71,-1.958199,-14.975064,-3.234568,-1.536766,1.779133,-4.871308
72,-1.958199,-14.975064,-3.234568,-1.536766,1.779133,-4.871308
73,-12.621309,-11.286797,-0.255264,-1.257112,0.141159,-1.099973
74,-12.521095,-3.821934,-1.002021,0.013317,-1.038715,2.631412
75,8.405645,-10.514705,-7.283043,1.944262,-2.966997,6.221638
76,15.501257,-9.828511,-5.917182,2.70865,-3.283938,6.506619
77,12.023627,14.855418,-3.482083,1.80044,-0.665843,2.652719
78,16.830214,11.733843,-3.220382,-2.860462,1.621994,-4.298683
79,14.406693,-3.179225,-0.947836,1.648628,5.02312,-6.626471
80,4.720339,-17.556068,-3.621877,1.36631,0.902883,-6.844867
81,-17.429821,-13.123859,-0.575726,-1.534103,-0.538001,0.173119
82,-9.139596,-9.153594,-1.87001,0.844289,-1.797777,4.122901
83,14.224161,-11.202561,-8.039314,3.907167,-2.583471,6.986026
84,16.113108,-5.101673,-6.033027,2.06145,-1.321033,6.37345
85,10.914944,17.182804,-1.300563,0.069248,-0.761725,0.21307
86,12.075464,9.458655,-1.490154,-1.84039,2.253213,-4.455823
87,12.484466,-12.070278,-2.688376,-0.463427,4.112247,-7.140502
88,-2.998258,-15.803288,-4.128627,-1.38229,1.928282,-4.778091
89,-18.16576,-10.053343,-0.769796,-0.993438,0.19709,-0.492724
90,-12.453423,-9.760351,-6.768965,-0.045277,-1.57938,3.504998
91,16.641033,-10.265914,-10.810654,1.933608,-2.863126,6.557223
92,13.859825,-0.770721,-3.201964,2.793878,-4.138881,5.23619
93,11.802778,11.775922,-1.02831,-0.684487,-2.239896,1.574053
94,16.072786,12.317326,-0.827659,-2.101401,1.667271,-2.596788
95,14.979664,-11.008355,-3.831738,-1.462192,4.375921,-7.417492
96,-5.634761,-16.784014,-6.007497,-1.58737,2.508897,-5.289458
97,-16.496962,-10.858133,-2.743873,-0.370209,0.01598,-1.805767
98,-16.496962,-10.858133,-2.743873,-0.370209,0.01598,-1.805767
99,-12.872236,-8.11065,-1.684402,1.422241,-2.157332,2.596788
