,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
47,21.209743,14.655124,-3.16917,0.511368,-2.306481,1.877678
48,18.676886,10.838687,-3.934633,-1.438221,1.619331,-1.438221
49,13.735985,5.612109,-3.326412,-0.234377,3.16675,-4.333307
50,12.571945,-13.6108,-11.654694,-4.200139,5.814142,-7.44679
51,-2.290958,-18.38235,-6.106397,0.271664,1.147914,-5.553132
52,-20.401234,-14.16558,0.713296,-1.80843,0.234377,-1.744509
53,-13.253191,-13.645792,-3.602746,1.531439,-0.753734,2.333114
54,12.098077,-13.464474,-9.140404,2.634075,-1.744509,8.067355
55,19.00711,-7.825152,-7.191491,1.683252,-4.28004,9.007526
56,15.378412,16.429052,0.300168,1.091983,-2.68468,3.579573
57,13.936638,13.721521,2.482086,-0.921527,1.875014,-1.720539
58,14.032475,6.507844,1.99325,0.68715,3.971088,-4.543714
59,12.279818,-13.526251,-11.326323,-3.481028,6.485312,-6.176361
60,0.770494,-16.89558,-13.882936,-1.813757,4.189485,-5.720924
61,-11.363322,-14.238453,-10.995474,-2.159995,1.139924,-2.836492
62,-14.019058,-13.66374,-10.248077,1.225151,-1.675261,1.371637
63,-14.019058,-13.66374,-10.248077,1.225151,-1.675261,1.371637
64,16.046852,-10.958958,-8.539476,3.137453,-4.154861,7.729107
65,16.046852,-10.958958,-8.539476,3.137453,-4.154861,7.729107
66,18.10653,12.556651,-1.229736,1.568726,-1.518122,2.285174
67,18.10653,12.556651,-1.229736,1.568726,-1.518122,2.285174
68,14.001377,12.445955,-1.133511,-1.531439,1.339676,-1.398271
69,17.618273,-10.657651,-3.214167,-1.872351,5.047091,-9.915736
70,-11.591866,-17.26986,0.354666,-3.36384,0.191763,-3.720732
71,-11.591866,-17.26986,0.354666,-3.36384,0.191763,-3.720732
72,-18.20832,-15.99946,2.817926,-1.446211,0.239704,0.298298
73,6.128111,-16.019844,-15.221759,6.733006,-2.943027,6.914115
74,16.86835,-10.500562,-11.429727,5.499864,-4.99915,9.244566
75,18.057554,1.109122,-4.405191,-1.054696,-2.04547,6.213648
76,15.74589,10.628016,2.905359,0.721774,0.250357,1.629984
77,13.12495,9.462623,0.701392,-0.194426,2.28251,-1.914965
78,16.192863,-11.004374,-5.026721,-2.626085,4.506426,-8.413594
79,-4.042183,-15.091291,-1.73912,0.061258,1.534103,-5.920677
80,-17.059076,-9.940175,0.892754,-1.848381,0.391516,-2.237233
81,-16.07752,-6.29786,1.600373,0.673833,-1.3743,0.870923
82,4.364211,-14.186323,-5.645748,4.55703,-2.365075,4.618288
83,16.494602,-10.450041,-6.858243,1.976222,-1.387617,7.777048
84,10.638096,9.581043,-1.244407,-0.67117,-1.981549,4.908596
85,11.818276,11.061704,1.446566,0.101208,-1.11329,0.90821
86,12.51149,9.49567,0.952028,-0.266337,1.38229,-2.72463
87,17.085257,-10.393761,-2.994683,-1.107963,5.084378,-7.630562
88,8.382873,-15.526423,-2.923086,-0.705794,1.35832,-7.979464
89,-10.667113,-16.54537,0.905264,-2.373065,-0.284981,-3.776662
90,-16.717598,-11.709928,2.526056,-1.251785,-0.402169,0.255684
91,6.446341,-15.531235,-7.351915,2.370402,-0.988111,5.257497
92,15.698234,-10.639409,-5.716784,2.847145,-2.748601,7.766394
93,15.698234,-10.639409,-5.716784,2.847145,-2.748601,7.766394
94,11.115237,14.871746,-2.275496,0.814992,-0.775041,1.608677
95,11.115237,14.871746,-2.275496,0.814992,-0.775041,1.608677
96,10.871691,13.460014,-1.530095,-0.210406,1.59536,-2.719303
97,15.845107,-10.625976,-3.878074,-3.441077,3.944455,-7.798355
98,-12.58462,-14.784469,-1.550934,-0.250357,-0.724437,-2.287837
99,-13.454231,-9.44613,3.256126,0.22905,-1.262439,1.526112
