,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
31,-1.057028,-0.809916,0.628582,0.359555,-0.516694,1.568726
32,-1.566152,-0.480192,-0.06494,0.002663,-0.569962,1.797777
33,-0.300546,0.170135,0.527375,0.524684,-0.617902,1.166557
34,1.000154,-4.571617,-3.313823,0.657853,-0.825646,1.379627
35,1.000154,-4.571617,-3.313823,0.657853,-0.825646,1.379627
36,2.996957,14.316679,-9.807307,1.211835,0.633883,0.050604
37,19.172228,-9.487671,-7.97366,-4.652912,-10.357856,-15.285095
38,6.236474,-19.732403,-1.196153,-0.22905,0.234377,3.180067
39,6.236474,-19.732403,-1.196153,-0.22905,0.234377,3.180067
40,2.015671,-3.901621,-0.987927,-2.52754,0.292971,4.019029
41,-1.65908,-1.377233,-0.198735,-1.230478,0.569962,1.648628
42,-1.65908,-1.377233,-0.198735,-1.230478,0.569962,1.648628
43,-2.686077,-0.843737,-0.649079,0.23704,-0.111862,0.993438
44,-2.559848,-1.419812,0.447587,-1.507469,-0.154476,0.250357
45,-2.920795,-1.383652,-0.465251,-1.424904,0.340912,0.218397
46,-0.496976,-1.776185,-1.061943,-2.085421,0.452773,0.346238
47,0.203608,-1.282715,-0.391711,-1.667271,0.332922,0.540665
48,0.186817,-0.317961,0.434341,-0.854943,-0.175783,0.391516
49,0.215769,-0.643214,-0.13015,-0.21307,-0.226387,0.154476
50,0.320382,-1.251289,-0.44332,-0.282318,-0.319605,0.0
51,-0.536633,-0.003485,0.195077,0.018644,-0.274327,0.079901
52,-1.002283,-0.66451,0.922593,-0.143822,-0.609912,0.029297
53,-0.178338,0.381232,0.820876,0.330258,0.005327,-0.26101
54,4.478619,0.37703,7.866607,1.139924,0.921527,-0.588605
55,3.402654,-0.016978,-10.998787,0.748408,3.334543,-1.478172
56,-5.927079,-0.970194,-1.594725,-0.48207,-1.262439,-0.673833
57,-0.485431,4.114737,3.206118,1.022735,-1.352993,0.330258
58,2.591664,-2.511882,1.457023,0.65519,-1.688578,1.131933
59,-0.484731,1.953555,-2.592014,2.434323,-2.338441,1.909638
60,7.827384,5.996785,-1.687791,0.993438,-1.052032,-0.276991
61,13.909917,9.610155,-5.850387,0.913537,-2.812522,-12.997258
62,13.909917,9.610155,-5.850387,0.913537,-2.812522,-12.997258
63,1.174934,-4.850122,0.684683,0.25302,0.039951,1.185201
64,2.564805,-1.726457,-2.475793,-2.183965,0.162466,2.863126
65,3.495769,-1.772258,-3.241774,-3.787316,0.263674,3.230671
66,2.014211,-0.649141,0.546923,-3.883197,-0.9162,1.57938
67,-0.467314,-0.402909,4.782527,-3.763346,-0.897557,-0.173119
68,-0.467314,-0.402909,4.782527,-3.763346,-0.897557,-0.173119
69,-0.452497,-1.067962,0.722445,-0.732428,1.614004,-0.287644
70,-0.452497,-1.067962,0.722445,-0.732428,1.614004,-0.287644
71,-2.965723,0.535797,1.129381,-0.290308,1.427568,0.053267
72,-1.555926,-0.937182,0.486571,-0.569962,1.057359,0.234377
73,-2.296014,0.8682,0.566267,-0.167792,0.580615,0.322268
74,-0.296673,-0.069107,0.890708,0.26101,0.037287,-0.045277
75,-0.693031,0.85833,0.287527,0.095881,-0.170456,0.343575
76,1.081543,0.497977,0.18905,0.532675,0.074574,0.564635
77,4.228957,-3.873177,0.717782,0.814992,1.150577,0.937507
78,5.61498,-4.928167,-0.605474,0.740418,1.542093,1.211835
79,-1.199635,-0.499499,-0.684603,0.346238,1.416914,1.720539
80,0.296852,2.429588,0.797052,0.223723,0.119852,1.251785
81,1.331654,5.947897,-1.745529,-0.716447,0.881576,0.865596
82,4.008551,0.826981,0.513207,-0.402169,0.143822,0.945497
83,-1.681412,-4.272204,2.496596,0.362219,1.803103,2.162659
84,-4.308269,-3.193861,2.960435,3.417107,1.38229,3.587563
85,-0.683732,-2.09108,-2.776202,3.944455,2.96966,4.927239
86,5.999999,0.142563,-4.850642,2.841819,2.916393,5.18825
87,9.036291,7.612906,-7.821162,0.122515,1.243795,0.972131
88,9.036291,7.612906,-7.821162,0.122515,1.243795,0.972131
89,29.306435,-20.89208,-12.768056,-5.739568,-0.125179,-10.608212
90,8.241314,-7.091173,5.773161,-0.119852,-0.338248,4.173505
91,-4.240549,1.247809,6.110567,-0.68715,-1.507469,1.422241
92,-1.140091,-8.498796,0.920785,-2.301154,-0.700467,-1.099973
93,-1.39386,-5.723597,2.208508,-0.455437,-1.653954,-0.633883
94,-1.39386,-5.723597,2.208508,-0.455437,-1.653954,-0.633883
95,0.685694,-2.105519,1.165885,0.26101,-0.793685,0.013317
96,1.015222,-2.41169,0.087346,-0.058594,-0.697804,0.02397
97,0.873364,-2.683228,0.555119,0.431466,-0.617902,0.319605
98,-0.005607,-2.185891,1.224647,1.102636,-1.273092,0.977458
99,-0.005607,-2.185891,1.224647,1.102636,-1.273092,0.977458
