,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
70,3.447731,-0.101502,-3.926177,-1.448875,3.486355,-1.163894
71,5.43623,-3.408565,-7.593454,-0.9162,3.699425,-1.962906
72,1.236172,0.137858,-5.552743,1.451538,0.484734,-0.719111
73,-1.524237,1.315859,-0.338965,3.451731,-0.881576,0.002663
74,-1.657844,-2.964042,-0.744142,2.008183,-0.929517,1.648628
75,6.095256,-4.904716,-2.01927,2.927047,0.071911,3.512988
76,3.929942,-0.414085,-3.119495,1.558073,-0.479407,3.728722
77,4.574257,4.262999,-5.009863,0.545991,-1.531439,1.843054
78,-2.669635,0.942791,-0.36174,-0.495387,-0.732428,2.109391
79,2.576337,8.387078,3.034525,2.162659,-0.857606,1.837727
80,4.697536,7.675091,-6.215736,-2.490253,0.117188,0.247694
81,4.377567,2.140276,-1.344612,0.604586,0.950824,-0.66318
82,-0.319225,-1.075803,2.137947,0.338248,0.628556,-0.111862
83,-2.559352,-10.060741,0.012288,-0.386189,1.243795,-2.876442
84,-0.666237,-10.201356,0.550098,-0.44212,0.756398,-0.388852
85,5.713467,-4.933107,-6.93033,6.677075,1.294399,7.169799
86,5.713467,-4.933107,-6.93033,6.677075,1.294399,7.169799
87,12.488177,-2.75563,-5.733662,4.237426,1.123943,7.782374
88,4.591875,1.463287,-4.138863,0.809665,0.596595,3.19072
89,4.591875,1.463287,-4.138863,0.809665,0.596595,3.19072
90,13.075892,10.207576,-14.984287,-2.4796,1.624657,-4.937893
91,29.06857,3.801516,-20.545269,-8.192534,-0.660516,-23.570847
92,16.726345,-2.971716,4.947195,-2.426333,-3.83792,0.889566
93,10.118518,-8.997391,2.406808,-2.636739,-2.066777,-2.090747
94,5.219278,-10.253163,2.704484,-3.742039,-0.02397,-3.094839
95,1.239144,-6.142442,0.028264,-2.309144,1.472845,-0.998765
96,0.261434,0.205915,-0.224944,-0.524684,0.769715,0.157139
97,2.490353,-0.878765,-0.597296,0.111862,-0.117188,-0.050604
98,4.12212,0.91162,-0.465409,0.535338,0.19709,0.44212
99,3.16927,0.826934,-0.362036,-0.298298,0.250357,0.428803
