,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
32,-0.095304,1.011443,-0.216543,-0.055931,0.02397,-0.050604
33,-0.349209,0.540284,-0.087217,-0.071911,0.002663,-0.186436
34,-0.384541,0.107015,0.039638,-0.101208,0.018644,-0.271664
35,-0.21834,-0.399119,0.077594,-0.125179,0.021307,-0.279654
36,-0.56134,-0.521621,0.027824,-0.066584,0.055931,-0.165129
37,-0.472509,-0.622883,0.058589,0.021307,0.029297,-0.055931
38,-0.466006,-0.43351,-0.077224,0.018644,0.002663,0.119852
39,-0.33316,-0.157569,-0.021484,0.109198,-0.01598,0.207743
40,-0.33316,-0.157569,-0.021484,0.109198,-0.01598,0.207743
41,-0.152759,0.219628,0.0338,0.143822,-0.021307,0.24503
42,0.126049,0.829218,-0.076995,-0.039951,0.055931,0.165129
43,0.126049,0.829218,-0.076995,-0.039951,0.055931,0.165129
44,-0.222382,0.744644,-0.223875,-0.114525,0.045277,0.002663
45,-0.300425,0.542931,-0.150952,-0.082565,0.058594,-0.167792
46,-0.334084,0.053189,-0.079356,-0.095881,0.02397,-0.26101
47,-0.229844,-0.314741,0.004236,-0.053267,-0.010653,-0.25302
48,-0.284137,-0.495181,0.068562,-0.058594,-0.03196,-0.151812
49,-0.259468,-0.537884,0.136357,0.058594,-0.02397,-0.037287
50,-0.28933,-0.299048,0.114546,0.02397,0.005327,0.143822
51,-0.017219,0.088843,-0.023091,0.018644,-0.010653,0.210406
52,-0.275337,0.466743,-0.020099,-0.061258,-0.02397,0.24503
53,-0.163792,0.640223,-0.027767,-0.029297,0.01598,0.093218
54,-0.118462,0.391629,-0.067793,-0.050604,0.013317,0.0
55,0.066911,0.309991,0.129397,-0.010653,0.042614,-0.058594
56,-0.437651,0.494523,0.058812,-0.149149,0.125179,-0.095881
57,-0.372138,0.038081,-0.165675,-0.127842,0.079901,-0.247694
58,-0.399787,-0.261539,-0.043284,-0.151812,0.074574,-0.298298
59,-0.494801,-0.603369,-0.094814,-0.071911,0.045277,-0.226387
60,-0.320862,-0.606485,-0.157313,-0.005327,-0.039951,-0.03196
61,-0.320542,-0.421508,-0.133061,-0.042614,-0.071911,0.146486
62,-0.243667,0.002575,0.040184,0.069248,-0.135832,0.292971
63,-0.176471,0.380869,0.106589,0.085228,-0.066584,0.22905
64,-0.165394,0.480478,0.194109,0.058594,-0.055931,0.165129
65,-0.262801,0.669076,0.059809,-0.005327,0.037287,0.039951
66,-0.13506,0.513986,-0.035991,-0.079901,0.021307,-0.114525
67,-0.13506,0.513986,-0.035991,-0.079901,0.021307,-0.114525
68,-0.274737,-0.071738,-0.056577,-0.034624,0.037287,-0.22106
69,-0.274737,-0.071738,-0.056577,-0.034624,0.037287,-0.22106
70,-0.393796,-0.466964,0.019255,0.021307,0.045277,-0.157139
71,-0.218647,-0.507724,-0.050807,0.005327,0.02397,-0.045277
72,-0.358995,-0.248749,-0.071298,0.03196,-0.013317,0.181109
73,-0.430887,0.179928,-0.068386,0.03196,0.010653,0.20508
74,-0.299961,0.334116,-0.042306,0.095881,-0.01598,0.183773
75,-0.335768,0.536682,-0.036914,0.00799,-0.02397,0.154476
76,-0.244901,0.490272,0.013637,-0.034624,-0.047941,-0.021307
77,-0.221669,0.29997,0.129173,-0.047941,0.0,-0.141159
78,-0.289886,-0.074463,0.105985,-0.058594,0.058594,-0.183773
79,-0.271927,-0.287833,0.017077,-0.047941,0.050604,-0.149149
80,-0.322526,-0.398979,0.086749,0.0,0.055931,-0.071911
81,-0.393257,-0.336811,-0.042474,-0.018644,0.079901,0.047941
82,-0.204148,0.072253,-0.208996,-0.045277,0.021307,0.183773
83,-0.204148,0.072253,-0.208996,-0.045277,0.021307,0.183773
84,-0.334238,0.449028,-0.011911,-0.00799,-0.074574,0.053267
85,-0.187027,0.412047,0.085791,-0.034624,-0.042614,-0.045277
86,-0.303481,0.162089,0.143136,-0.077238,-0.010653,-0.103872
87,-0.350969,-0.105505,0.084096,-0.093218,0.042614,-0.154476
88,-0.188487,-0.253835,0.020186,-0.077238,0.037287,-0.106535
89,-0.252127,-0.329019,-0.047095,-0.01598,0.002663,-0.03196
90,-0.355216,-0.208895,-0.057242,0.010653,0.010653,0.063921
91,-0.28292,-0.004326,-0.064467,0.029297,-0.002663,0.122515
92,-0.22068,0.252904,0.061704,0.069248,-0.018644,0.125179
93,-0.22068,0.252904,0.061704,0.069248,-0.018644,0.125179
94,-0.348184,0.427164,-0.012385,-0.010653,0.0,0.047941
95,-0.348184,0.427164,-0.012385,-0.010653,0.0,0.047941
96,-0.23318,0.216595,0.117031,-0.018644,-0.010653,-0.117188
97,-0.161667,-0.034599,0.067971,-0.00799,0.010653,-0.141159
98,-0.161667,-0.034599,0.067971,-0.00799,0.010653,-0.141159
99,-0.344005,-0.341859,0.072477,0.01598,0.053267,0.0
