,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
32,1.904453,5.858443,-1.982638,0.069248,0.516694,2.136025
33,-0.230096,6.905451,-1.499664,-1.014745,0.093218,0.902883
34,0.869032,6.756876,-0.310111,0.764388,-0.02397,-1.203844
35,5.036377,5.147969,-0.801309,0.082565,0.186436,-2.799205
36,4.51992,-0.545046,-0.356185,-0.599259,0.239704,-3.987069
37,3.811814,-3.097156,-0.057326,-0.431466,0.034624,-3.273285
38,1.977992,-6.509284,0.341333,-1.321033,-0.061258,-2.407689
39,-1.111164,-8.117927,0.973709,0.146486,-0.154476,-0.575289
40,-0.426891,-7.593039,0.280142,0.125179,0.087891,0.921527
41,2.252027,-5.089964,-0.990874,0.250357,-0.364882,2.389045
42,7.581589,1.31721,-1.09286,1.720539,-0.410159,3.816613
43,4.354512,4.877759,-1.623583,1.118617,-0.01598,3.62485
44,2.353241,7.284457,-2.255687,0.852279,0.215733,2.114718
45,2.353241,7.284457,-2.255687,0.852279,0.215733,2.114718
46,0.100461,5.208993,-1.644396,-0.743081,-0.21307,-1.1053
47,0.100461,5.208993,-1.644396,-0.743081,-0.21307,-1.1053
48,1.385485,1.855877,0.420051,-0.047941,0.021307,-2.042807
49,2.550327,-0.381092,-0.104085,-1.158567,0.207743,-1.957579
50,1.201694,-1.394565,0.155903,-1.102636,0.463427,-1.704558
51,-0.348115,-2.607892,-0.338332,-0.897557,0.431466,-1.331686
52,-0.712949,-3.224026,0.579168,-0.388852,0.298298,-1.038715
53,-1.107348,-3.813803,0.323009,-0.047941,-0.119852,-0.22905
54,-0.951753,-2.907971,0.214851,0.284981,-0.095881,0.351565
55,-0.118282,-1.740901,-0.25919,0.615239,-0.492724,1.076003
56,2.931057,-1.483471,-0.570118,0.577952,-0.380862,1.302389
57,1.844184,1.693611,-0.632698,1.033389,-0.561972,1.733856
58,2.208016,4.516392,-0.960651,1.185201,-0.037287,1.331686
59,0.064951,5.186828,-0.980922,-0.351565,0.242367,0.583279
60,0.121177,3.805106,-0.952668,0.037287,0.055931,-0.44212
61,0.591508,2.595059,-0.498243,-0.282318,0.146486,-1.030725
62,1.603709,0.808495,-0.315307,-0.569962,0.282318,-1.384954
63,1.083258,-0.542498,0.35659,-0.857606,0.258347,-1.547419
64,0.356899,-2.640677,0.244752,-0.519358,0.332922,-1.523449
65,0.356899,-2.640677,0.244752,-0.519358,0.332922,-1.523449
66,-0.919128,-5.041083,0.268182,-0.117188,0.053267,-0.332922
67,-0.469703,-2.221125,0.27311,0.412823,-0.290308,0.918864
68,-0.705623,-0.292643,0.002576,0.415486,-0.396843,1.251785
69,2.131406,-0.002933,-0.609548,0.88424,-0.287644,1.12128
70,1.153397,0.568069,-0.552466,0.596595,-0.567298,1.443548
71,1.656241,1.860321,-0.469794,0.881576,-0.522021,1.345003
72,0.153462,3.394431,-0.612104,-0.181109,0.165129,0.628556
73,-0.517368,3.658947,-0.682009,-0.540665,0.258347,0.03196
74,0.452125,2.639916,-0.483767,-0.404833,0.311615,-0.857606
75,0.452125,2.639916,-0.483767,-0.404833,0.311615,-0.857606
76,0.296718,-1.340784,-0.488647,-0.807002,0.631219,-1.491489
77,0.296718,-1.340784,-0.488647,-0.807002,0.631219,-1.491489
78,-0.740987,-3.587731,0.089234,-0.583279,0.194426,-0.519358
79,-0.844143,-3.556764,0.093265,0.199753,-0.03196,-0.018644
80,-0.844143,-3.556764,0.093265,0.199753,-0.03196,-0.018644
81,-0.537643,-2.235907,0.517716,0.631219,-0.340912,0.820319
82,0.009528,-0.367289,-0.23476,0.490061,-0.298298,1.09731
83,1.275325,0.535015,-0.87282,0.87625,-0.348902,1.09731
84,0.517498,1.497876,-0.764919,0.721774,-0.66318,1.33435
85,1.025376,3.361449,-0.658335,0.452773,-0.055931,0.791022
86,0.168334,3.509057,-0.866174,-0.367545,-0.207743,0.210406
87,-0.028193,3.39878,0.365506,0.170456,-0.226387,-0.479407
88,1.122655,2.102357,0.578391,-0.615239,0.306288,-1.123943
89,2.213753,0.123979,-0.131072,-0.974794,0.724437,-1.57938
90,0.414246,-1.479541,-0.210106,-0.410159,0.820319,-1.80843
91,0.387208,-3.986257,-0.41234,-0.19709,0.644536,-1.57139
92,-0.807649,-5.272739,-0.80186,-0.269001,0.388852,-0.543328
93,-1.075194,-4.38263,-1.019784,0.524684,-0.159802,0.423476
94,-0.527667,-2.680139,-0.885421,0.862933,-0.48207,1.15324
95,2.955047,-0.312267,-1.101002,0.897557,-0.828309,1.877678
96,1.763218,1.940304,-0.86432,0.700467,-0.921527,1.938935
97,2.393665,3.873044,-0.650505,0.93218,-0.711121,1.60335
98,0.507058,4.878553,-0.027739,0.037287,-0.282318,0.676497
99,-0.208094,4.009547,0.090067,0.005327,0.0,-0.343575
