,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
44,-0.099052,0.055701,-0.038417,-0.03196,0.002663,0.039951
45,-0.111554,0.154834,-0.004994,-0.00799,-0.026634,0.045277
46,-0.148033,0.104988,0.20553,0.018644,-0.010653,0.034624
47,-0.211418,0.203116,0.082104,-0.010653,0.03196,0.053267
48,-0.211418,0.203116,0.082104,-0.010653,0.03196,0.053267
49,-0.222309,0.154029,0.038977,-0.005327,0.01598,-0.02397
50,-0.222309,0.154029,0.038977,-0.005327,0.01598,-0.02397
51,-0.115207,-6.5e-05,-0.015324,0.00799,0.013317,-0.066584
52,-0.053749,-0.073991,0.124476,0.058594,0.005327,-0.01598
53,-0.207728,0.116407,-0.074498,0.005327,0.021307,0.034624
54,-0.43624,0.209597,-0.088496,-0.005327,-0.002663,0.03196
55,-0.283781,0.114232,0.10237,-0.01598,-0.002663,0.01598
56,-0.281281,-0.318789,0.113204,0.069248,-0.029297,0.01598
57,-0.065364,-0.12821,0.15395,0.066584,0.034624,0.058594
58,-0.139124,0.310345,-0.067669,-0.01598,-0.063921,0.167792
59,-0.082865,0.413101,-0.033018,0.042614,-0.047941,0.087891
60,-0.095815,0.353364,-0.082376,-0.029297,-0.021307,0.005327
61,-0.079236,0.391328,0.089856,-0.063921,-0.074574,-0.053267
62,-0.193218,0.078087,0.186315,-0.026634,-0.010653,-0.138495
63,-0.141062,-0.369627,0.219774,0.03196,0.013317,-0.165129
64,-0.032606,-0.583384,0.074311,0.042614,0.045277,-0.029297
65,-0.20488,-0.360963,-0.037024,0.005327,0.039951,0.157139
66,-0.073502,0.196998,-0.158575,0.002663,-0.018644,0.223723
67,-0.157331,0.567326,-0.126297,-0.013317,-0.063921,0.194426
68,-0.261936,0.597933,-0.031847,0.0,-0.085228,0.037287
69,-0.127153,0.21942,0.220103,-0.002663,-0.055931,-0.122515
70,-0.077237,-0.175264,0.342991,0.074574,0.010653,-0.159802
71,0.002076,-0.367746,0.061877,-0.03196,0.063921,-0.077238
72,0.002076,-0.367746,0.061877,-0.03196,0.063921,-0.077238
73,-0.259686,-0.102212,-0.169378,-0.053267,0.029297,0.090555
74,-0.222965,0.137539,-0.126074,-0.005327,-0.02397,0.087891
75,-0.225002,0.30489,0.143523,-0.029297,-0.050604,0.01598
76,-0.225002,0.30489,0.143523,-0.029297,-0.050604,0.01598
77,-0.035717,0.076987,0.064022,-0.063921,0.02397,-0.095881
78,-0.035717,0.076987,0.064022,-0.063921,0.02397,-0.095881
79,-0.205923,-0.239659,0.034639,0.0,-0.018644,-0.079901
80,-0.128067,-0.36249,-0.008943,-0.01598,-0.013317,-0.01598
81,-0.215574,-0.308607,0.112137,0.071911,-0.002663,0.063921
82,-0.168657,-0.077948,0.230177,0.063921,0.010653,0.154476
83,0.019847,0.153475,-0.073972,-0.002663,0.026634,0.181109
84,-0.154046,0.410761,-0.19823,-0.053267,-0.00799,0.170456
85,-0.118479,0.44377,-0.113713,0.082565,-0.045277,-0.013317
86,-0.179392,0.147427,0.018234,0.066584,-0.047941,-0.077238
87,-0.176324,-0.0622,0.071964,0.021307,-0.021307,-0.077238
88,-0.105754,-0.131482,0.059122,0.058594,-0.002663,-0.058594
89,-0.304426,-0.025627,0.03717,0.093218,0.005327,0.021307
90,-0.188606,0.047532,-0.039412,0.029297,0.01598,0.058594
91,-0.164594,0.061069,-0.077451,0.039951,-0.00799,0.042614
92,-0.262403,0.175248,-0.012609,0.02397,-0.02397,0.045277
93,-0.147262,0.086925,-0.012837,0.0,-0.018644,0.013317
94,-0.090789,0.077088,0.02348,0.00799,-0.037287,0.002663
95,-0.131495,0.019872,0.127541,0.021307,-0.00799,0.018644
96,-0.227401,0.081473,-0.001277,-0.002663,0.01598,0.021307
97,-0.077186,0.030411,0.020097,-0.00799,0.037287,0.010653
98,-0.151137,-0.050431,-0.050165,-0.074574,0.01598,0.053267
99,-0.074966,0.118589,0.003065,-0.018644,-0.005327,0.042614
