,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
82,-1.442044,-3.504561,1.707256,-0.668507,0.154476,-1.502142
83,-1.466919,-2.64504,1.005922,-1.283746,0.514031,-1.12128
84,0.48909,0.185509,0.370583,0.130505,0.063921,-0.852279
85,1.738196,-1.341356,-0.157363,0.010653,-0.375536,-0.47408
86,1.851965,-1.328354,0.010987,0.146486,-0.269001,-0.44212
87,1.192643,-0.273615,0.199713,0.428803,0.149149,-0.223723
88,2.382976,-1.087167,1.103694,-0.149149,0.138495,-0.266337
89,2.339004,-0.874962,-1.380543,0.103872,0.67916,-0.271664
90,0.970309,-1.358457,-1.786675,-0.316941,0.476744,-0.585942
91,0.164806,-1.229669,-1.372032,-0.391516,0.127842,-0.290308
92,1.478036,-0.778035,-0.472936,-0.061258,0.106535,-0.141159
93,2.713434,-1.588168,0.827623,0.276991,1.060022,-0.175783
94,5.157674,-0.284451,-0.210332,-4.365268,2.644729,-0.378199
95,8.141355,5.115477,0.547058,-4.668892,5.579765,-1.305053
96,1.99185,4.248501,1.087711,-4.469139,6.400084,-2.351758
97,6.013556,8.449398,-14.311602,-0.849616,6.892808,-0.149149
98,6.013556,8.449398,-14.311602,-0.849616,6.892808,-0.149149
99,16.020191,-3.969757,-10.551959,0.868259,-10.85857,-5.459914
