,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
35,-0.241554,0.410578,-0.062707,0.026634,-0.047941,0.122515
36,-0.12605,0.63099,0.034384,0.189099,-0.050604,0.029297
37,-0.047558,0.304098,-0.019835,0.119852,-0.034624,-0.055931
38,-0.180656,0.452631,0.147044,0.095881,-0.03196,-0.079901
39,-0.223321,0.055369,0.154054,0.077238,-0.010653,-0.165129
40,-0.269544,-0.195426,0.223995,0.109198,0.00799,-0.175783
41,-0.132218,-0.108085,0.034453,0.053267,0.069248,0.029297
42,-0.247598,0.05122,-0.140365,-0.002663,0.029297,0.165129
43,-0.167151,0.495086,-0.104581,0.101208,0.0,0.157139
44,-0.226787,0.582479,-0.110829,0.021307,-0.034624,0.117188
45,-0.226787,0.582479,-0.110829,0.021307,-0.034624,0.117188
46,-0.221194,0.535399,0.111417,0.063921,-0.063921,-0.050604
47,-0.124525,0.254673,0.092016,0.063921,-0.01598,-0.125179
48,-0.215384,0.045147,0.075045,0.359555,-0.005327,-0.194426
49,-0.292342,0.126648,0.098005,0.386189,-0.010653,-0.189099
50,-0.2096,-0.011763,0.179158,0.19709,-0.010653,-0.114525
51,-0.350283,-0.067802,0.119141,-0.540665,-0.026634,0.109198
52,-0.212305,0.062543,-0.100571,-0.239704,0.047941,0.130505
53,-0.101916,0.041191,-0.217936,-0.306288,-0.010653,0.125179
54,-0.125474,0.292536,-0.164587,-0.085228,-0.050604,0.087891
55,-0.171308,0.566593,0.012233,-0.093218,-0.085228,-0.005327
56,-0.392737,0.40288,0.244841,0.00799,-0.103872,-0.223723
57,-0.333702,-0.095309,0.348375,0.063921,0.0,-0.367545
58,-0.049047,-0.671382,0.154106,-0.034624,0.063921,-0.178446
59,-0.161384,-0.299112,-0.035424,-0.146486,0.066584,0.170456
60,-0.332913,0.264913,-0.254828,-0.141159,0.077238,0.338248
61,-0.323573,0.979325,-0.235535,-0.117188,-0.005327,0.223723
62,-0.260746,0.585794,-0.0036,-0.125179,-0.047941,-0.191763
63,-0.386039,-0.286732,0.154836,0.183773,-0.090555,-0.423476
64,0.073956,-0.684911,0.425322,0.311615,-0.00799,-0.330258
65,0.013228,-0.702381,0.069628,0.079901,0.029297,0.186436
66,-0.134901,0.063297,0.00436,0.154476,0.103872,0.303624
67,-0.114447,0.685951,-0.241098,0.0,0.114525,0.346238
68,-0.151736,1.384099,-0.409935,-0.396843,0.117188,0.375536
69,-0.265312,1.393837,-0.37759,-0.439456,0.002663,-0.002663
70,-0.265312,1.393837,-0.37759,-0.439456,0.002663,-0.002663
71,-0.192506,-0.526192,0.259687,-0.034624,-0.133169,-0.740418
72,0.006082,-1.453164,0.733738,0.308951,-0.087891,-0.657853
73,0.006082,-1.453164,0.733738,0.308951,-0.087891,-0.657853
74,-0.056635,-1.491239,0.261785,-0.22106,0.170456,0.117188
75,-0.209398,-0.588188,-0.187312,-0.149149,0.178446,0.487397
76,-0.160216,0.54238,-0.454873,-0.165129,0.095881,0.540665
77,-0.135851,0.976972,-0.386007,0.178446,-0.042614,0.242367
78,-0.27988,1.021334,-0.116938,0.189099,-0.071911,-0.058594
79,-0.181434,0.546116,0.025466,0.191763,-0.079901,-0.247694
80,-0.129874,-0.004861,0.207466,0.194426,-0.050604,-0.298298
81,-0.041725,-0.485268,0.14792,-0.039951,0.0,-0.191763
82,-0.176548,-0.269133,0.041364,-0.026634,0.047941,0.058594
83,-0.257786,-0.162642,-0.136943,0.045277,0.034624,0.159802
84,-0.257786,-0.162642,-0.136943,0.045277,0.034624,0.159802
85,-0.239707,0.426015,-0.126909,0.013317,-0.021307,0.143822
86,-0.216372,0.545045,-0.019764,0.005327,-0.03196,0.03196
87,-0.08794,0.305803,0.04661,0.061258,-0.00799,-0.114525
88,-0.227259,0.072097,0.118345,-0.042614,-0.002663,-0.130505
89,-0.143374,-0.071186,0.043983,-0.077238,0.047941,-0.109198
90,-0.308963,-0.124647,-0.132656,-0.018644,0.034624,-0.039951
91,-0.269968,-0.065241,-0.07248,0.013317,-0.002663,-0.002663
92,-0.191018,-0.032477,-0.039316,0.010653,-0.026634,0.047941
93,-0.24424,0.152639,0.049186,0.037287,-0.039951,0.071911
94,-0.2092,0.3387,0.082105,0.0,-0.013317,0.063921
95,-0.167918,0.224085,0.039889,0.039951,-0.010653,-0.021307
96,-0.22767,0.118392,-0.088594,-0.029297,0.005327,-0.042614
97,-0.193271,0.055227,-0.04153,0.0,-0.013317,-0.063921
98,-0.193271,0.055227,-0.04153,0.0,-0.013317,-0.063921
99,-0.20515,-0.00339,-0.015113,-0.00799,-0.010653,-0.03196
