,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
66,-16.245672,-10.455218,1.219185,-1.691242,0.143822,-0.125179
67,-10.884228,-8.042425,0.455417,2.548847,-1.805767,2.183965
68,13.731035,-11.78916,-5.285245,4.104257,-0.737754,6.874165
69,20.067102,-5.050764,-7.298173,0.713784,-0.141159,8.815763
70,14.754703,20.219475,2.153569,-0.327595,-1.57139,0.926854
71,16.753386,13.569931,0.386,-1.222488,1.829737,-4.495773
72,13.283159,-12.4153,-5.789308,-1.289072,5.64635,-9.566834
73,4.693178,-17.628931,-3.430471,-1.648628,0.948161,-6.469332
74,-16.689188,-14.121303,1.997767,-1.922955,-0.085228,0.199753
75,-8.205094,-8.902118,-0.66289,0.6472,-1.352993,3.233334
76,12.591655,-12.928343,-5.945487,3.928474,-0.964141,5.816806
77,17.731619,2.279314,-3.62825,1.550083,-2.226579,7.819662
78,11.698533,17.926943,-0.529526,1.09731,-1.243795,2.759254
79,12.07599,18.0294,0.242,-1.179874,0.772378,-3.020264
80,14.179026,-11.598735,-3.391071,-1.512796,3.971088,-8.043385
81,0.179238,-16.001753,-0.285246,-0.844289,0.660516,-5.217547
82,-12.84577,-10.770477,3.047067,-1.004091,0.404833,-0.791022
83,-9.503984,-9.605143,-1.533508,2.74061,-1.701895,3.414444
84,14.935087,-10.965554,-6.295252,3.137453,-0.514031,6.725016
85,14.786606,-0.379475,-3.560566,2.0215,-1.408924,6.354807
86,10.592346,13.036169,-3.369248,-0.545991,-0.700467,1.957579
87,9.776613,13.13426,-0.724578,-1.390281,0.785695,-3.331879
88,14.623961,-7.048715,-1.146758,-2.317134,3.515652,-7.481413
89,8.361293,-15.67265,-2.512659,-0.455437,1.022735,-6.754313
90,8.361293,-15.67265,-2.512659,-0.455437,1.022735,-6.754313
91,-10.207176,-16.002247,-3.637648,-5.984598,0.828309,-0.90821
92,6.626144,-11.832928,-3.83667,4.698189,-2.940363,5.356042
93,6.626144,-11.832928,-3.83667,4.698189,-2.940363,5.356042
94,14.725088,-4.344564,-5.128956,2.26653,-1.403597,6.269579
95,9.113968,11.587113,-1.393714,-0.822982,-0.239704,-0.615239
96,9.113968,11.587113,-1.393714,-0.822982,-0.239704,-0.615239
97,9.639398,8.134124,-0.697245,-0.993438,1.259775,-4.266723
98,9.11081,-12.331043,-1.462568,-2.386382,3.654147,-7.609255
99,-3.754989,-16.276659,-0.51531,-0.87625,-0.402169,-5.103022
