,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
43,4.059815,2.8912,-1.484807,1.123943,3.995059,1.411588
44,6.796419,1.777487,2.605631,-1.661945,5.641023,1.273092
45,5.809544,0.703823,0.001848,-3.811286,7.044621,4.722159
46,1.637877,1.525167,0.337989,0.103872,3.789979,4.05099
47,10.985018,14.953884,-12.325815,-0.854943,5.126992,-0.759061
48,10.415792,19.461237,-12.243287,0.340912,-4.272049,-5.193576
49,26.997185,6.454645,3.539221,5.185587,-4.53306,0.724437
50,26.997185,6.454645,3.539221,5.185587,-4.53306,0.724437
51,11.950981,5.220694,-1.033208,-0.929517,0.822982,-0.894893
52,11.336212,-2.148679,-6.059922,-2.317134,2.199946,-2.97765
53,9.351306,-2.450654,-3.322557,-1.528776,3.528969,-0.612576
54,5.637024,-0.79283,-2.216116,-2.181302,6.245609,0.45011
55,4.888613,0.041452,-9.564203,-0.25302,5.907361,0.117188
56,-0.52258,0.351833,-10.189299,1.946925,0.926854,-0.013317
57,1.98575,0.866396,-10.510876,6.285559,-7.832979,0.607249
58,9.144775,-1.02109,-7.779326,4.200139,-8.107307,1.515459
59,6.732072,3.608632,-4.153551,3.917821,-4.607635,2.237233
60,4.382076,-0.168656,-4.444857,1.683252,-2.458293,0.231713
61,4.382076,-0.168656,-4.444857,1.683252,-2.458293,0.231713
62,2.206334,-12.40147,-0.163012,-1.59536,-1.081329,-1.752499
63,-1.770951,-4.79898,-1.030702,0.300961,-0.697804,0.972131
64,-1.770951,-4.79898,-1.030702,0.300961,-0.697804,0.972131
65,-1.1494,0.996969,-0.808549,1.049369,-1.435558,1.360983
66,7.499629,-0.768821,2.251308,1.614004,-2.146678,2.218589
67,10.862268,8.486872,2.165967,2.940363,-0.905547,1.744509
68,2.732324,10.299543,0.504287,1.251785,-1.544756,-3.755355
69,10.84017,-23.908993,-9.23934,-1.486162,2.186629,1.195854
70,10.84017,-23.908993,-9.23934,-1.486162,2.186629,1.195854
71,4.207675,-6.315601,-5.274786,-2.72463,-0.346238,3.715405
72,1.39692,-2.247066,-1.166993,-3.710078,-1.773806,2.892423
73,-1.485626,0.421819,1.896214,-3.720732,-0.364882,1.526112
74,0.011322,-0.932787,0.866121,-2.112054,0.692477,0.538001
75,-0.276645,0.833308,3.226571,-0.599259,-0.058594,0.047941
76,1.437291,-0.959602,1.931976,-1.16123,0.625893,-0.388852
77,0.627366,2.254629,0.047781,0.540665,0.367545,-0.191763
78,0.013636,-0.301494,-2.753982,0.380862,-0.207743,-0.383526
79,1.75087,-2.328129,-1.638961,0.476744,-0.316941,-0.175783
80,3.438641,1.139214,2.419407,-2.47161,1.643301,0.372872
81,2.188768,-7.091272,-2.581426,-3.049562,4.250742,2.50357
82,-2.036194,-2.831004,1.66135,1.16123,2.373065,3.294592
83,-3.938515,-2.114071,1.258066,2.287837,1.699232,3.784653
84,-6.861679,-6.818404,3.099867,1.875014,1.861697,4.426525
85,-0.396282,-1.666613,-1.949485,2.226579,1.709885,4.911259
86,7.010911,12.109478,-11.741148,4.498437,2.271857,4.953873
87,29.193157,-18.435947,-11.76856,-0.788358,-8.749179,-15.812443
88,9.157318,3.87954,-3.750663,-5.803489,-1.872351,-0.436793
89,6.083257,-0.394948,8.934949,4.690199,-2.642066,2.428996
90,1.532466,-12.54406,5.607427,-3.16675,-2.844482,-1.398271
91,2.886932,-10.78949,3.091045,-2.319798,-1.318369,-1.411588
92,2.26083,-5.121258,2.340079,-1.946925,-0.279654,-1.408924
93,0.565641,-4.515091,4.262963,-2.215926,0.708457,-0.583279
94,1.422936,-1.792333,2.57545,-0.101208,1.214498,0.348902
95,1.422936,-1.792333,2.57545,-0.101208,1.214498,0.348902
96,1.268257,-1.155381,3.63289,0.591269,1.869688,0.599259
97,1.268257,-1.155381,3.63289,0.591269,1.869688,0.599259
98,0.327786,-0.120654,1.35016,-0.44212,3.526305,1.472845
99,0.327786,-0.120654,1.35016,-0.44212,3.526305,1.472845
