,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
28,-0.097728,-1.889329,0.640672,-0.269001,0.039951,-1.049369
29,-0.212483,-2.814489,0.444534,0.143822,0.127842,-0.580615
30,0.06307,-1.962755,0.008989,-0.045277,0.210406,0.631219
31,0.385172,-0.110682,-0.349901,0.133169,0.093218,1.347667
32,0.270845,1.667676,-0.410111,0.282318,0.0,1.355657
33,0.063172,2.562278,-0.25638,0.308951,-0.119852,0.956151
34,-0.166139,3.081861,-0.077995,0.0,-0.079901,0.314278
35,-0.166139,3.081861,-0.077995,0.0,-0.079901,0.314278
36,0.052837,1.957666,-0.028073,-0.348902,-0.098545,-0.801675
37,0.440166,-0.212945,0.268871,-0.250357,-0.117188,-1.451538
38,0.338334,-1.651382,0.634392,-0.069248,-0.101208,-1.249122
39,-0.226871,-2.607179,0.586265,-0.319605,0.02397,-0.692477
40,-0.097223,-2.546487,0.26198,0.042614,0.114525,0.170456
41,0.283673,-1.306539,-0.091713,0.021307,0.119852,0.92419
42,0.207846,0.657355,-0.382246,0.029297,0.029297,1.424904
43,0.3026,2.038088,-0.09287,0.210406,-0.133169,1.203844
44,-0.063987,2.889257,0.18758,0.189099,-0.085228,0.276991
45,-0.051099,2.283166,0.138084,-0.255684,0.085228,-0.503377
46,0.255495,0.876442,-0.002669,-0.455437,0.109198,-1.017408
47,0.30651,-0.510508,0.029212,-0.404833,0.103872,-1.198518
48,0.143369,-2.049879,0.276352,-0.079901,0.055931,-0.846953
49,-0.239967,-2.205874,0.233296,-0.20508,0.125179,-0.231713
50,-0.296719,-1.955216,-0.072569,0.00799,0.085228,0.292971
51,0.133848,-0.964273,-0.1991,0.22106,0.02397,0.70313
52,0.024248,0.964335,-0.322289,0.316941,-0.063921,1.118617
53,-0.001337,1.782434,-0.13541,0.516694,-0.183773,0.732428
54,-0.001337,1.782434,-0.13541,0.516694,-0.183773,0.732428
55,-0.037977,1.567955,0.028974,-0.079901,-0.050604,-0.343575
56,0.049283,0.713165,0.131311,-0.22106,-0.02397,-0.68715
57,0.049283,0.713165,0.131311,-0.22106,-0.02397,-0.68715
58,-0.087127,-1.156259,0.139596,-0.255684,0.039951,-0.471417
59,-0.18223,-1.234767,0.013593,-0.255684,0.039951,0.111862
60,-0.18223,-1.234767,0.013593,-0.255684,0.039951,0.111862
61,-0.277507,0.027312,-0.085633,0.026634,-0.03196,0.44212
62,-0.212138,0.543662,0.107527,0.117188,-0.047941,0.370209
63,-0.174911,0.733381,0.180758,0.119852,-0.042614,0.21307
64,-0.115059,0.642213,0.191183,0.045277,-0.005327,-0.063921
65,-0.147204,0.338221,0.117985,0.002663,0.02397,-0.202416
66,-0.197319,-0.076573,-0.01186,-0.01598,0.045277,-0.258347
67,-0.171559,-0.3391,-0.037997,-0.037287,0.039951,-0.189099
68,-0.239426,-0.340782,-0.057902,-0.01598,0.010653,0.018644
69,-0.239426,-0.340782,-0.057902,-0.01598,0.010653,0.018644
70,-0.332834,-0.123824,-0.047732,0.00799,-0.005327,0.119852
71,-0.183435,0.300956,0.06039,0.026634,-0.053267,0.151812
72,-0.183435,0.300956,0.06039,0.026634,-0.053267,0.151812
73,-0.18742,0.427223,0.168706,0.034624,-0.045277,0.045277
74,-0.104579,0.045768,0.044964,-0.010653,0.01598,-0.087891
75,-0.104579,0.045768,0.044964,-0.010653,0.01598,-0.087891
76,-0.222097,-0.067352,-0.037728,-0.010653,0.03196,-0.063921
77,-0.243674,-0.097192,-0.089727,-0.037287,0.005327,0.021307
78,-0.283531,0.033415,0.003582,0.01598,-0.021307,0.037287
79,-0.133568,0.021359,0.075929,0.013317,-0.039951,0.029297
80,-0.195639,0.11912,0.100658,0.0,-0.010653,0.03196
81,-0.273036,0.115947,-0.0086,-0.00799,0.002663,0.0
82,-0.238282,0.033494,-0.009106,-0.01598,0.0,0.002663
83,-0.154017,0.004662,0.016974,0.002663,-0.02397,-0.00799
84,-0.193151,0.009573,-0.03896,-0.026634,-0.013317,0.00799
85,-0.218947,0.030542,0.024671,-0.03196,-0.01598,0.034624
86,-0.225876,0.050738,0.034337,-0.026634,-0.002663,0.0
87,-0.161072,-0.025768,0.108783,-0.039951,0.0,0.00799
88,-0.225257,0.082166,-0.004022,-0.021307,0.0,0.02397
89,-0.177608,-0.024444,0.00871,0.0,-0.010653,-0.00799
90,-0.160954,-0.044746,0.112282,0.042614,-0.013317,-0.013317
91,-0.048382,-0.081326,0.116744,0.055931,0.026634,0.00799
92,-0.225044,-0.035127,-0.050088,0.055931,0.039951,0.039951
93,-0.204552,0.022946,-0.068072,0.061258,0.013317,0.074574
94,-0.235572,0.20927,-0.024217,0.077238,0.002663,0.069248
95,-0.079782,0.211311,0.029595,0.066584,0.0,0.103872
96,-0.128078,0.390654,-0.058964,-0.047941,0.005327,0.058594
97,-0.236547,0.407018,-0.193675,-0.138495,0.013317,-0.042614
98,-0.347654,0.301901,-0.051349,-0.087891,-0.047941,-0.135832
99,-0.284163,-0.272509,0.103274,-0.093218,-0.047941,-0.295634
